slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,2495,11,20,5,7,8,11,3,4,9,4,0,4,4,32.2
biyombi01,Bismack Biyombo,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,2458,6,8,0,0,5,12,6,10,1,0,2,0,4,18.7
carrode01,DeMarre Carroll,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,2017,4,5,2,2,4,4,0,5,2,0,0,0,5,13.0
pattepa01,Patrick Patterson,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,2225,2,8,0,4,7,7,7,4,0,1,2,1,2,12.9
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,2100,12,29,0,1,4,7,4,4,1,0,0,3,3,11.8
winslju01,Justise Winslow,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,2184,3,8,2,3,6,8,3,5,0,2,2,2,5,11.8
dragigo01,Goran Dragic,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,2282,6,17,0,5,4,5,1,5,7,2,0,2,5,11.2
johnsjo02,Joe Johnson,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1868,6,9,1,3,0,0,0,3,2,0,0,1,2,9.6
denglu01,Luol Deng,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1781,4,9,0,3,4,4,1,1,0,0,3,1,1,9.0
wadedw01,Dwyane Wade,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,2055,6,13,2,4,2,4,1,3,3,0,0,4,3,7.0
rosste01,Terrence Ross,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,1085,3,5,2,4,0,0,0,2,0,2,0,1,1,6.9
mcrobjo01,Josh McRoberts,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,918,4,7,0,1,2,2,0,1,1,0,0,0,4,6.1
johnsty01,Tyler Johnson,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1269,1,3,1,2,0,0,1,2,2,1,0,1,3,2.8
richajo01,Josh Richardson,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,1661,1,3,1,3,0,0,0,2,1,1,2,1,5,2.0
noguelu01,Lucas Nogueira,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,71,1,1,0,0,0,0,0,0,0,0,0,0,1,1.3
wrighdo01,Dorell Wright,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,154,1,2,0,0,0,0,0,1,0,0,0,0,0,1.3
wrighde01,Delon Wright,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,154,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7
johnsja01,James Johnson,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
hasleud01,Udonis Haslem,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,24,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
powelno01,Norman Powell,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,154,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.4
thompja02,Jason Thompson,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,422,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
greenge01,Gerald Green,MIAMI HEAT,AWAY,TORONTO RAPTORS,LOSS,203,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.7
josepco01,Cory Joseph,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,1148,0,8,0,1,1,2,0,0,3,1,0,0,2,-2.7
