position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",62.5,"$11,900",OKLAHOMA CITY THUNDER,v mem, 137-123,37:04,   6pt 20rb 19as 2st 5to 2-9fg 2-3ft
PG,"Lillard, Damian^",57.75,"$8,600",PORTLAND TRAIL BLAZERS,v uta, 102-93,36:51,   36pt 1rb 10as 1st 4trey 13-25fg 6-6ft
PG,"Lowry, Kyle^",57.5,"$7,500",TORONTO RAPTORS,@ mia, 109-116,37:39,   28pt 10rb 9as 1to 5trey 10-20fg 3-4ft
PG,"Rondo, Rajon^",54.75,"$6,600",NEW ORLEANS PELICANS,v sas, 122-98,31:32,   19pt 5rb 14as 4st 3to 1trey 9-13fg
PG/SG,"Fultz, Markelle",50,"$4,200",PHILADELPHIA 76ERS,v mil, 130-95,25:15,   13pt 10rb 10as 2st 1bl 2to 6-13fg 1-2ft
PG/SG,"Payton, Gary",46.5,"$3,000",LOS ANGELES LAKERS,@ lac, 115-100,30:20,   25pt 12rb 1as 2st 4to 3trey 11-19fg
PG/SG,"Burke, Trey^",45.25,"$6,600",NEW YORK KNICKS,@ cle, 110-98,42:17,   19pt 5rb 9as 3st 2to 3trey 7-16fg 2-2ft
PG/SG,"McConnell, T.J.",43,"$3,600",PHILADELPHIA 76ERS,v mil, 130-95,28:16,   16pt 6rb 7as 4st 2trey 7-11fg
PG/SG,"Murray, Jamal^",39,"$8,100",DENVER NUGGETS,@ min, 106-112,42:49,   20pt 6rb 6as 1st 1to 2trey 8-18fg 2-4ft
PG/SG,"Ntilikina, Frank^",37.5,"$4,300",NEW YORK KNICKS,@ cle, 110-98,37:29,   16pt 4rb 4as 4st 1bl 1to 2trey 7-16fg
PG,"Larkin, Shane^",37.5,"$4,200",BOSTON CELTICS,v bkn, 110-97,25:37,   12pt 10rb 7as 2trey 5-12fg
PG/SG,"Holiday, Jrue^",36.25,"$8,200",NEW ORLEANS PELICANS,v sas, 122-98,34:06,   23pt 3rb 7as 1st 6to 11-15fg 1-1ft
PG/SG,"Mitchell, Donovan^",35.5,"$8,000",UTAH JAZZ,@ por, 93-102,33:34,   17pt 6rb 5as 2st 2to 1trey 6-23fg 4-6ft
